Res,layer_41,layer_40,layer_39,layer_38,layer_37,layer_36,layer_35,layer_34,layer_33,layer_32,layer_31,layer_30,layer_29,layer_28,layer_27,layer_26,layer_25,layer_24,layer_23,layer_22,layer_21,layer_20,layer_19,layer_18,layer_17,layer_16,layer_15,layer_14,layer_13,layer_12,layer_11,layer_10,layer_9,layer_8,layer_7,layer_6,layer_5,layer_4,layer_3,layer_2,layer_1
"Using Answer Using one word only :  The ________ Amendment guarantees the right to bear arms.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁Second,▁Second,▁Second,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""","▁""",▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ Party is one of the two major political parties in the U.S.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ Party is traditionally symbolized by an elephant.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ system determines the winner of a presidential election.
 Answer: ",▁Elect,▁Elect,▁Elect,▁Elect,▁Elect,▁Elect,▁Elect,▁Elect,▁Elect,▁The,▁Elect,▁Elect,▁Elect,▁Elect,▁Elect,▁Elect,▁Elect,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  A ________ is required to override a presidential veto.
 Answer: ",▁A,▁A,▁A,▁A,2,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,"▁""",1,"▁""",1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ outlines the separation of powers among the branches of government.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁Constitution,▁Constitution,▁Constitution,▁Constitution,▁Constitution,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The president delivers the ________ annually to Congress.
 Answer: ",▁The,▁The,▁State,▁State,▁State,▁State,▁The,▁State,▁State,▁The,▁State,▁State,▁State,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ serves as president if the president is unable to serve.
 Answer: ",▁The,▁The,▁Vice,▁Vice,▁Vice,▁Vice,▁Vice,▁Vice,▁Vice,▁Vice,▁Vice,▁Vice,▁Vice,▁Vice,▁Vice,▁Vice,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ established the judicial review process.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁_,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ oversees the armed forces.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  A ________ is a proposed law that has been introduced in Congress.
 Answer: ",▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,▁A,"▁""",1,"▁""",1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ is the principal advisory body to the president.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁Cab,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ Amendment prohibits cruel and unusual punishment.
 Answer: ",▁E,▁The,▁E,▁E,8,▁The,▁The,▁Fif,▁Fif,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ Amendment guarantees due process and equal protection.
 Answer: ",▁The,▁The,1,1,1,▁The,▁Fif,▁Fif,▁Fif,▁The,▁Due,▁Due,▁Due,▁Due,▁Due,▁The,▁The,▁Constitution,▁The,▁The,▁The,▁The,▁The,▁The,"▁""","▁""",▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ interprets the Constitution in the United States.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁Supreme,▁Supreme,▁Supreme,▁The,▁Supreme,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ was the first ten amendments added to the Constitution.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ determines the number of electoral votes for each state.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ nominates cabinet members for Senate confirmation.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁President,▁President,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ has the power to declare war.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁Congress,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The president can sign or ________ a bill passed by Congress.
 Answer: ",▁v,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""","▁""",▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ is responsible for ensuring the laws of the land are faithfully executed.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,1,1,1,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ was responsible for the Louisiana Purchase.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ presides over impeachment trials in the Senate.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ sets monetary policy in the United States.
 Answer: ",▁The,▁The,▁The,▁Federal,▁The,▁The,▁The,▁The,▁Federal,▁The,▁The,▁The,▁Federal,▁Federal,▁Federal,▁Federal,▁Federal,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,1,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ established the right to privacy in the United States.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁_,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ Amendment prohibits unreasonable searches and seizures.
 Answer: ",▁The,▁The,▁Four,▁Four,▁Four,▁The,▁Four,▁Four,▁Four,▁Four,▁Four,▁Four,▁Four,▁Four,▁Four,▁Four,▁Four,▁Four,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ has the power to levy taxes.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The president is elected through the ________ system.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ governs interstate commerce.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ is the highest-ranking military officer in the United States.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ is the primary law enforcement agency in the United States.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ is the head of the Department of Justice.
 Answer: ",▁The,▁The,▁The,▁Att,▁The,▁The,▁The,▁The,▁The,▁The,▁Att,▁Att,▁Att,▁Att,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ Amendment abolished poll taxes.
 Answer: ",▁The,1,1,1,1,▁Fif,▁Fif,▁Fif,▁Fif,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""","▁""",▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ process allows states to refuse to enforce unconstitutional laws.
 Answer: ",▁The,▁The,▁_,▁_,▁_,▁Sup,▁_,▁The,▁The,▁The,▁The,▁The,▁The,▁A,▁A,▁null,▁The,▁_,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ is responsible for coining and printing currency.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ interprets treaties under the Constitution.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁Supreme,▁Supreme,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ Amendment prohibits double jeopardy.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁Fif,▁Fif,▁Fif,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""","▁""",▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ advises the president on military matters.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ established a bicameral legislature.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ clause prohibits states from impairing the obligation of contracts.
 Answer: ",▁Cont,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ manages the federal student loan program.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""","▁""","▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ is the longest-serving justice in the history of the Supreme Court.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁Justice,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,1,1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ was the case that legalized same-sex marriage nationwide.
 Answer: ",▁Ober,▁_,▁Ober,▁Ober,▁Ober,▁_,▁_,▁Ober,▁SC,▁SC,▁_,▁_,▁SC,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁The,▁The,▁The,▁The,▁The,"▁""",▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ is the nation's central bank.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ is responsible for U.S. citizenship and immigration services.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ Amendment protects the right to a fair trial.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁Fif,▁Fif,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ is the governing document of the United States.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁Constitution,▁Constitution,▁Constitution,▁Constitution,▁Constitution,▁Constitution,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ Amendment limits the president to two terms.
 Answer: ",▁Tw,2,2,2,2,2,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""","▁""",▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ manages federal lands and natural resources.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ oversees public education in the United States.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ is responsible for protecting civil rights and liberties.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁A,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ investigates cases of federal crimes.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""","▁""","▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ Amendment grants citizenship to all persons born in the U.S.
 Answer: ",1,1,1,1,1,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ Amendment gave African American men the right to vote.
 Answer: ",1,1,1,1,1,1,▁The,▁Fif,▁Fif,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""","▁""",▁The,"▁""",1,1,1,1,1,1,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ authorizes Congress to regulate commerce.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁Constitution,▁Constitution,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ resolves conflicts between state and federal law.
 Answer: ",▁Sup,▁Sup,▁Sup,▁_,▁Sup,▁Sup,▁Sup,▁Sup,▁Sup,▁Sup,▁Sup,▁Sup,▁Sup,▁The,▁Sup,▁Sup,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ oversees the nation’s public health policies.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ is the chief legal officer of the federal government.
 Answer: ",▁The,▁The,▁The,▁Att,▁The,▁The,▁The,▁The,▁The,▁The,▁Att,▁Att,▁Att,▁Att,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ approves the federal budget.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁Congress,▁The,▁The,▁_,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,"▁""",1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ negotiates treaties with other nations.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ outlines the impeachment process for the president.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
"Using Answer Using one word only :  The ________ is responsible for implementing foreign aid programs.
 Answer: ",▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,▁The,"▁""",1,1,1,1,▁The,▁The,1,1,1,1,1,1,2
