Res,layer_41,layer_40,layer_39,layer_38,layer_37,layer_36,layer_35,layer_34,layer_33,layer_32,layer_31,layer_30,layer_29,layer_28,layer_27,layer_26,layer_25,layer_24,layer_23,layer_22,layer_21,layer_20,layer_19,layer_18,layer_17,layer_16,layer_15,layer_14,layer_13,layer_12,layer_11,layer_10,layer_9,layer_8,layer_7,layer_6,layer_5,layer_4,layer_3,layer_2,layer_1
"Using Answer Using one word only :  ______ is the leader of the Wakandan army in Black Panther.
 Answer: ",▁O,▁_,▁_,▁O,▁General,▁General,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answer,▁_,▁_,▁correctly,▁correctly,wod,▁Хронологија,▁correctly,texte,arna,arna,CCE,lej,▁NC,ethod,▁Ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Wakandan mountain where Vibranium is mined.
 Answer: ",▁_,▁_,▁_,▁Mountain,▁Mountain,▁Mountain,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,̀,▁correctly,wod,▁Хронологија,ront,texte,̀,hem,CCE,▁bil,▁NC,▁incon,▁Ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the alter ego of Ghost Rider.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁Ghost,▁Ghost,▁Ghost,▁Ghost,▁Ghost,▁Ghost,▁Ghost,▁Ghost,▁Ghost,▁Ghost,▁_,▁_,▁_,▁Ghost,▁_,▁_,̀,▁_,̀,▁correct,▁word,▁Хронологија,​,texte,arna,arna,CCE,▁Ich,CCE,▁incon,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the villainous AI created by Tony Stark and Bruce Banner.
 Answer: ",▁_,▁_,▁_,▁J,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁',̀,▁correct,wod,▁Хронологија,ront,texte,arna,arna,CCE,lej,▁NC,gresql,▁ble,arta,endo,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel character known for his healing factor.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁Marvel,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,̀,▁correct,▁word,▁Хронологија,​,bm,arna,arna,CCE,▁bil,▁NC,▁incon,▁ble,arta,iva,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the organization that fights Hydra.
 Answer: ",▁S,▁_,▁_,▁Marvel,▁Marvel,▁Marvel,▁Marvel,▁Marvel,▁Marvel,▁Marvel,▁Marvel,▁Marvel,▁Marvel,▁_,▁_,▁_,▁_,▁_,▁organization,▁answer,▁answer,▁_,▁_,▁correctly,▁correct,▁correctly,▁correctly,▁correctly,arna,arna,hem,CCE,lej,▁NC,▁incon,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the best friend of Captain America.
 Answer: ",▁B,▁_,▁_,▁_,▁_,▁_,▁_,▁Marvel,▁Captain,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁correctly,▁correct,▁word,ienie,▁correctly,texte,pas,hem,CCE,pas,▁NC,▁incon,▁Ble,arta,iva,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the superhero with the alias ""Iron Spider.""
 Answer: ",▁_,▁_,▁_,▁Spider,▁Spider,▁Spider,▁Spider,▁Spider,▁Spider,▁Answer,▁Spider,▁Spider,▁Spider,▁Spider,▁_,▁_,▁_,▁_,▁Answer,▁answer,▁answer,answer,▁answer,▁correctly,▁correct,▁correctly,ienie,ront,arna,arna,arna,CCE,CCE,CCE,▁incon,▁Bedeut,arta,iva,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the alien race that invades New York in ""The Avengers.""
 Answer: ",▁_,▁_,▁_,▁_,▁The,▁_,▁_,▁al,▁al,▁al,▁al,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answer,анд,анд,▁correctly,▁correct,wod,▁correctly,ront,arna,arna,lej,lej,lej,lej,ockey,▁cal,arta,iva,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the real name of the character Quicksilver.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁Pietro,▁Pietro,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁'_,▁'_,▁'_,▁'_,̀,▁correct,▁correct,▁correctly,​,texte,arna,arna,CCE,CCE,▁NC,▁incon,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the superhero who uses magical rings for his powers.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁Answer,▁Answer,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answer,▁_,▁_,▁correctly,▁correctly,wod,▁Хронологија,▁correctly,bm,arna,arna,CCE,▁bil,▁NC,▁incon,▁ble,issen,iva,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the name of the energy source that powers the Arc Reactor.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁nuclear,▁_,▁nuclear,▁nuclear,▁energy,▁energy,▁energy,▁energy,▁energy,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,̀,▁correct,▁correctly,▁correctly,ront,texte,arna,hem,CCE,▁bil,▁NC,▁incon,▁Ble,arta,endo,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Asgardian who guards the Bifrost.
 Answer: ",▁_,▁_,▁_,▁He,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,̀,▁correctly,▁correctly,▁correctly,▁correctly,texte,arna,hem,CCE,lej,▁NC,ethod,▁Ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel character who wears the symbiotic Venom suit.
 Answer: ",▁_,▁_,▁_,▁Spider,▁Spider,▁Spider,▁Spider,▁Spider,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answer,▁__,▁__,▁correctly,▁correct,wod,▁Хронологија,ront,texte,arna,arna,CCE,▁bil,▁NC,▁incon,▁Ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel superhero who leads the Guardians of the Galaxy.
 Answer: ",▁_,▁_,▁_,▁Star,▁_,▁_,▁_,▁Marvel,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answer,▁_,▁_,▁correctly,▁correctly,wod,▁Хронологија,ront,texte,arna,arna,CCE,lej,▁NC,gresql,▁Ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the ruler of the Dark Dimension in Doctor Strange.
 Answer: ",▁_,▁_,▁_,▁D,▁_,▁_,▁_,▁Answer,▁Answer,▁Answer,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answer,▁_,▁correct,▁correctly,▁correct,▁correctly,▁Хронологија,▁correctly,texte,arna,arna,CCE,▁Ich,▁NC,gresql,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the superhero alias of Sam Wilson.
 Answer: ",▁The,▁_,▁_,▁The,▁Captain,▁Captain,▁_,▁Marvel,▁_,▁_,▁_,▁_,▁Marvel,▁Marvel,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁',̀,▁correctly,▁word,▁correctly,▁correctly,bm,pas,arna,CCE,▁Ich,▁NC,ethod,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the superhero known for his vibranium claws.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁Marvel,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁correctly,▁correctly,wod,▁Хронологија,▁correctly,bm,arna,hem,CCE,▁bil,▁NC,▁incon,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the supervillain who becomes the Red Skull.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,colo,▁_,▁correctly,▁correctly,wod,▁correctly,▁correctly,arna,arna,arna,CCE,lej,▁NC,▁incon,▁ble,issen,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the superhero who uses a bow and arrow.
 Answer: ",▁_,▁_,▁_,▁_,▁Bow,▁_,▁_,▁_,▁_,▁Answer,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answers,▁_,▁_,▁correctly,▁correctly,▁correctly,▁correctly,▁correctly,bm,arna,hem,CCE,▁bil,▁NC,▁incon,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the scientist who becomes the Green Goblin.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁scient,▁scient,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁correctly,▁correctly,wod,▁correctly,▁correctly,arna,arna,arna,CCE,lej,▁NC,▁incon,▁Ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the alter ego of the Invisible Woman.
 Answer: ",▁_,▁_,▁_,▁Mr,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,colo,▁_,▁correctly,▁correctly,▁correctly,▁Хронологија,▁correctly,texte,arna,hem,CCE,▁bil,▁NC,▁incon,▁Ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the villain who wields the Ebony Blade.
 Answer: ",▁_,▁_,▁_,▁Od,▁_,▁Answer,▁Answer,▁Answer,▁Answer,▁Answer,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁correctly,▁correctly,▁correctly,▁correctly,▁correctly,texte,arna,hem,CCE,lej,▁NC,▁incon,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel superhero known as the Human Torch.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁correctly,▁correctly,wod,ienie,▁correctly,texte,arna,arna,CCE,▁bil,▁NC,ethod,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel superhero who is an android.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁android,▁android,▁android,▁android,▁Answer,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answer,▁_,▁_,▁correctly,▁correct,▁correctly,▁Хронологија,▁correctly,bm,arna,arna,CCE,lej,CCE,▁incon,▁Ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the character who becomes Moon Knight.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁protagon,▁_,▁protagon,▁protagon,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁Answer,▁Answer,answer,▁correctly,▁correctly,▁correct,▁correctly,▁correctly,▁correctly,▁correctly,arna,arna,CCE,CCE,CCE,ethod,▁Ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the alien species that Captain Marvel fights against.
 Answer: ",▁Sk,▁_,▁_,▁Sk,▁_,▁__,▁_,▁_,▁_,▁__,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answer,▁'_,▁'_,̀,▁correct,wod,▁correctly,▁correctly,texte,arna,arna,CCE,CCE,CCE,ethod,▁Ble,arta,iva,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the girlfriend of Tony Stark in the MCU.
 Answer: ",▁Pe,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,̀,▁correct,▁word,ienie,ront,arna,arna,arna,CCE,lej,▁NC,gresql,▁Ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the symbiote that merges with Eddie Brock.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁Answer,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁_,▁_,▁_,▁correctly,▁correct,▁word,▁correctly,▁correctly,bm,arna,hem,CCE,lej,▁NC,gresql,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel villain who hunts mutants.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁mut,▁_,▁mut,▁answers,▁answers,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁correctly,▁correctly,wod,▁Хронологија,▁correctly,texte,arna,arna,CCE,lej,▁NC,ethod,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the celestial being who created the Infinity Stones.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁'_,▁_,̀,▁correctly,▁correctly,▁correctly,▁correctly,arna,arna,hem,CCE,lej,▁NC,gresql,▁Ble,▁virt,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel character who has a flaming skull.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁Marvel,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answers,▁_,▁_,▁correctly,▁correctly,▁correctly,▁Хронологија,▁correctly,bm,arna,lej,CCE,lej,▁NC,▁incon,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the superhero who can turn invisible.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁correctly,▁correctly,wod,▁correctly,▁correctly,bm,arna,hem,CCE,▁bil,CCE,▁incon,▁ble,issen,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the best friend of Peter Parker.
 Answer: ",▁A,▁_,▁_,▁_,▁Spider,▁Spider,▁Spider,▁Spider,▁Spider,▁Spider,▁Spider,▁Spider,▁Spider,▁Spider,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁_,▁_,̀,▁correct,▁word,▁correctly,▁correctly,bm,pas,hem,CCE,pas,▁NC,ethod,▁Ble,arta,iva,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the superhero team that includes Sue Storm and Reed Richards.
 Answer: ",▁The,▁_,▁The,▁The,▁The,▁Marvel,▁Marvel,▁Marvel,▁__,▁__,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answer,▁_,▁_,▁correctly,▁correctly,▁correctly,▁Хронологија,ront,texte,arna,hem,CCE,▁bil,▁NC,ethod,▁ble,arta,endo,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel superhero who wields a katana.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁Marvel,▁_,▁Answer,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁_,▁_,▁_,▁correctly,▁correctly,wod,▁Хронологија,▁correctly,texte,arna,lej,CCE,lej,▁NC,gresql,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the real name of the character Luke Cage.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁Luke,▁Luke,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁'_,▁'_,ˈ,▁correct,▁correct,▁correct,▁correct,▁correctly,▁correctly,texte,arna,arna,CCE,▁bil,▁NC,ethod,▁ble,issen,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel superhero who has the alias Jessica Jones.
 Answer: ",▁_,▁_,▁_,▁Jess,▁Jess,▁Jess,▁Marvel,▁Marvel,▁Answer,▁Answer,▁_,▁_,▁_,▁_,▁_,answer,▁Answer,▁answer,▁answer,▁answer,▁answer,▁__,▁__,▁correctly,▁correctly,▁correctly,▁Хронологија,▁correctly,texte,arna,arna,CCE,lej,▁NC,gresql,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel villain known as ""The Destroyer.""
 Answer: ",▁_,▁_,▁_,▁Od,▁_,▁_,▁_,▁Thor,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answer,answer,▁correctly,▁correctly,▁correct,▁correctly,ienie,ront,arna,arna,lej,CCE,CCE,CCE,▁incon,▁Bedeut,arta,iva,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel character who becomes Silver Surfer.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁Marvel,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁correctly,▁correct,▁correctly,▁Хронологија,▁correctly,texte,arna,arna,CCE,CCE,▁NC,ethod,▁Ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel superhero who has retractable claws.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁Marvel,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answers,▁_,▁_,▁correctly,▁correctly,▁correctly,▁Хронологија,▁correctly,bm,arna,arna,CCE,lej,▁NC,▁incon,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the villain who rules Latveria.
 Answer: ",▁_,▁_,▁_,▁Dr,▁Doctor,▁Doctor,▁_,▁Lat,▁Lat,▁Lat,▁Lat,▁Lat,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁correctly,▁correctly,▁correctly,▁correctly,▁correctly,arna,arna,hem,CCE,lej,▁NC,ethod,▁Ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the mutant ability of Charles Xavier.
 Answer: ",▁Tele,▁_,▁_,▁tele,▁tele,▁mut,▁mut,▁tele,▁tele,▁mut,▁tele,▁tele,▁tele,▁tele,▁_,▁_,▁_,▁_,▁'_,▁_,▁_,▁_,▁_,̀,▁correct,▁correctly,▁correctly,▁correctly,bm,̀,hem,CCE,lej,CCE,▁incon,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the alien species with shape-shifting powers.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁shapes,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁correctly,▁correct,wod,▁Хронологија,ellig,texte,̀,hem,CCE,▁bil,▁NC,▁incon,▁ble,arta,iva,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel character who becomes Captain Britain.
 Answer: ",▁Brian,▁_,▁_,▁_,▁_,▁_,▁_,▁Marvel,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answer,▁_,▁_,▁correctly,▁correctly,▁correctly,▁correctly,▁correctly,arna,arna,arna,CCE,CCE,▁NC,ethod,▁Ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel superhero with a magical hammer.
 Answer: ",▁Thor,▁_,▁_,▁Thor,▁Thor,▁Thor,▁Thor,▁Thor,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answer,▁_,▁_,▁correctly,▁correctly,▁correctly,▁Хронологија,▁correctly,texte,arna,arna,CCE,lej,▁NC,▁incon,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel character who can manipulate light energy.
 Answer: ",▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁Marvel,▁_,▁Answer,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁answers,▁_,▁_,▁correctly,▁correctly,▁correctly,▁correctly,▁correctly,bm,arna,arna,CCE,CCE,CCE,▁incon,▁ble,arta,iva,hol,<s>,▁screens
"Using Answer Using one word only :  ______ is the Marvel superhero who leads the Fantastic Four.
 Answer: ",▁_,▁_,▁_,▁Mr,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁_,▁answer,▁_,▁_,▁_,▁correctly,▁correctly,▁correctly,▁Хронологија,▁correctly,texte,arna,arna,CCE,▁bil,▁NC,gresql,▁Ble,arta,▁`(,legen,<s>,▁screens
"Using Answer Using one word only :  The ________ is the highest court in the United States.
 Answer: ",▁The,▁The,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,answer,▁Supreme,▁correct,▁correct,▁word,▁correctly,▁correctly,texte,FM,hem,lej,lej,▁NC,ethod,▁ble,arta,▁`(,legen,<s>,▁screens
"Using Answer Using one word only :  The president is elected to serve a term of ________ years.
 Answer: ",▁four,▁four,▁four,▁four,▁four,▁four,▁four,▁four,▁four,▁four,▁term,▁term,▁term,▁presiden,▁president,▁presiden,▁presiden,▁presiden,▁presiden,▁elected,▁elected,▁constitution,▁govern,both,▁correct,▁word,ellig,▁correctly,▁correctly,FM,hem,CCE,pas,▁NC,▁incon,▁ble,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  The ________ branch is responsible for making laws.
 Answer: ",▁Legisl,▁The,▁Legisl,▁Legisl,▁legisl,▁legisl,▁legisl,▁legisl,▁legisl,▁legisl,▁legisl,▁Legisl,▁legisl,▁Legisl,▁Legisl,▁Legisl,▁Legisl,▁Legisl,▁Legisl,▁Legisl,▁Legisl,▁Legisl,▁legisl,▁correct,▁correct,▁word,ienie,▁correctly,none,FM,hem,CCE,enas,▁NC,▁incon,▁ble,arta,iva,oco,<s>,▁screens
"Using Answer Using one word only :  The ________ Amendment granted women the right to vote.
 Answer: ",▁Nin,▁Nin,▁Nin,▁Nin,▁Nin,▁Nin,▁Nin,▁nin,▁nin,▁suff,▁suff,▁suff,▁suff,▁suff,▁suff,▁suff,▁vote,▁constitution,▁constitution,▁constitution,▁constitution,▁constitution,▁passage,igne,igne,▁word,ienie,entr,texte,FM,hem,iano,pas,▁NC,ethod,▁ble,arta,iva,hol,<s>,▁screens
"Using Answer Using one word only :  The first president of the United States was ________.
 Answer: ",▁George,▁The,▁George,▁George,▁George,▁George,▁Washington,▁George,▁George,▁George,▁George,▁George,▁George,▁George,▁President,▁President,▁_,▁_,▁The,▁The,▁The,а,▁correct,▁correct,▁correct,▁word,▁correctly,▁correctly,rio,pas,hem,CCE,pas,▁NC,▁incon,▁Bedeut,arta,▁`(,hol,<s>,▁screens
"Using Answer Using one word only :  The ________ branch is responsible for enforcing laws.
 Answer: ",▁The,▁The,▁_,▁law,▁law,▁enfor,▁enfor,▁enfor,▁police,▁enfor,▁police,▁police,▁police,▁police,▁police,▁police,▁police,▁police,▁police,▁enfor,▁enfor,▁branches,▁branches,▁Correct,▁correct,▁word,ienie,▁correctly,none,FM,hem,CCE,pas,▁NC,▁incon,▁ble,arta,iva,hol,<s>,▁screens
"Using Answer Using one word only :  The ________ branch interprets the laws and ensures they align with the Constitution.
 Answer: ",▁Jud,▁The,▁_,▁Jud,▁Supreme,▁Supreme,▁jud,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁Supreme,▁constitution,answer,▁correct,▁correct,▁correct,▁word,ienie,ront,bt,FM,hem,CCE,enas,▁NC,▁incon,▁ble,arta,endo,hol,<s>,▁screens
"Using Answer Using one word only :  The ________ consists of two chambers: the Senate and the House of Representatives.
 Answer: ",▁The,▁The,▁Congress,▁Congress,▁Congress,▁Congress,▁Congress,▁Congress,▁Congress,▁Congress,▁Congress,▁Congress,▁Congress,▁Congress,▁Congress,▁Parliament,▁Parliament,▁Parliament,▁Parliament,▁The,▁The,nde,▁bil,▁correct,▁correct,▁word,zin,zin,bt,FM,hem,CCE,lej,▁NC,▁incon,▁ble,arta,▁`(,hol,<s>,▁screens
